POSTCODE,Consumption (kWh)
BR2 0SB,90869.2
BR2 0SD,81845.0
BR2 0SE,134389.2
BR2 0SF,110627.1
BR2 0SG,90280.2
BR2 0SH,83737.7
BR2 0SJ,58449.7
BR2 0SL,12903.4
BR2 0SN,91839.7
BR2 0SP,126381.0
BR2 0SR,72078.4
BR2 0SS,18737.9
BR2 0ST,79111.5
BR2 0SU,60636.9
BR2 0SW,129489.9
BR2 0SY,44061.6
BR2 0SZ,38352.6
BR2 0TA,36232.7
BR2 0TD,42848.9
BR2 0TE,46784.0
BR2 0TF,20786.7
BR2 0TG,89361.8
BR2 0TL,62582.8
BR2 0TN,50192.6
BR2 0TQ,38577.5
BR2 0TR,125233.1
BR2 0TT,87945.7
BR2 0TW,88387.6
BR2 0TX,88826.5
BR2 0TY,36043.6
BR2 0TZ,38864.0
BR2 0UA,163386.8
BR2 0UB,123659.6
BR2 0UD,66384.4
BR2 0UE,82897.7
BR2 0UF,96879.2
BR2 0UG,71872.3
BR2 0UL,80561.9
BR2 0UP,72166.7
BR2 0UQ,111203.5
BR2 0UY,97671.9
BR2 0WA,65878.6
BR2 0XB,16245.7
BR2 0XD,13638.7
BR2 0XE,138915.0
BR2 0XF,49777.7
BR2 0XH,55357.2
BR2 0XJ,13162.8
BR2 0XN,28281.4
BR2 0XP,46254.3
BR2 0XQ,62965.4
BR2 0XR,38708.7
BR2 0XU,56128.2
BR2 0XW,33531.6
BR2 0XX,31974.7
BR2 0XZ,52619.7
BR2 0YA,132179.5
BR2 0YD,41686.8
BR2 0YE,39382.8
BR2 0YH,49210.6
BR2 0YN,60085.4
BR2 6AD,136229.8
BR2 6AG,23149.3
BR2 6AH,241466.6
BR2 6AL,126905.3
BR2 6AN,100589.9
BR2 6AP,85717.2
BR2 6AR,576774.5
BR2 6BB,105476.6
BR2 6BD,73683.6
BR2 6BE,61742.7
BR2 6BF,70307.4
BR2 6BG,63883.8
BR2 6BH,86118.4
BR2 6BL,125483.3
BR2 6BN,144042.5
BR2 6BP,142011.6
BR2 6BQ,39440.6
BR2 6BT,46964.2
BR2 6BU,107513.4
BR2 6BY,115456.4
BR2 6BZ,33252.6
BR2 6DD,26407.3
BR2 6DE,66465.7
BR2 6DF,79320.7
BR2 6DG,138711.4
BR2 6DN,36887.9
BR2 6DQ,195399.8
BR2 6DS,47489.0
BR2 6DX,70141.6
BR2 6EA,202745.9
BR2 6EB,59765.0
BR2 6EE,393099.2
BR2 6EF,152337.7
BR2 6EG,122698.2
BR2 6EH,138568.3
BR2 6EJ,104680.5
BR2 6EL,40702.5
BR2 6EN,170364.4
BR2 6EP,63540.9
BR2 6EQ,299409.0
BR2 6EW,209829.9
BR2 6EX,32748.3
BR2 6HE,70272.1
BR2 6HF,21672.9
BR2 6HH,144239.0
BR2 6HL,186399.1
BR2 6HN,78192.9
BR2 6HQ,26460.4
BR2 6HU,261447.7
BR2 6HW,292279.3
BR2 6HX,50719.7
BR2 6HY,67817.2
BR2 6HZ,84595.3
BR2 6JD,39735.7
BR2 7AE,28959.8
BR2 7AH,72096.1
BR2 7AN,44707.4
BR2 7AP,22852.8
BR2 7AY,30638.0
BR2 7BD,79101.9
BR2 7BE,92086.5
BR2 7BG,119691.1
BR2 7BH,38109.7
BR2 7BJ,88510.5
BR2 7BL,89977.9
BR2 7BN,138430.7
BR2 7BQ,97077.2
BR2 7BS,123379.5
BR2 7BT,97972.0
BR2 7BX,52655.5
BR2 7BY,224709.7
BR2 7BZ,54578.2
BR2 7DD,104968.0
BR2 7DE,99253.5
BR2 7DF,65511.1
BR2 7DG,57015.7
BR2 7DH,85330.9
BR2 7DJ,58124.4
BR2 7DL,27191.3
BR2 7DN,115338.8
BR2 7DP,129508.5
BR2 7DQ,74904.6
BR2 7DR,71622.1
BR2 7DS,77888.1
BR2 7DT,22248.0
BR2 7DW,38953.1
BR2 7DX,73344.9
BR2 7DY,121765.1
BR2 7EB,40380.4
BR2 7EG,253370.3
BR2 7EH,30797.7
BR2 7EJ,26373.4
BR2 7EQ,29986.2
BR2 7ES,87805.8
BR2 7ET,91895.4
BR2 7EU,52319.7
BR2 7EX,119484.7
BR2 7EY,46965.3
BR2 7EZ,19630.9
BR2 7HA,56716.7
BR2 7HB,67277.8
BR2 7HE,125188.9
BR2 7HF,76636.9
BR2 7HG,81010.1
BR2 7HH,68130.4
BR2 7HJ,50553.2
BR2 7HL,61282.1
BR2 7HN,106277.6
BR2 7HQ,147475.0
BR2 7HR,76000.9
BR2 7HS,139845.4
BR2 7HT,63819.2
BR2 7HU,145402.4
BR2 7HW,120915.7
BR2 7HX,140513.4
BR2 7HY,123900.8
BR2 7HZ,61459.6
BR2 7JA,136288.6
BR2 7JB,74292.2
BR2 7JD,133100.9
BR2 7JE,124227.6
BR2 7JF,88436.9
BR2 7JG,87220.8
BR2 7JH,43091.5
BR2 7JJ,81729.4
BR2 7JL,33632.4
BR2 7JN,114400.9
BR2 7JP,72859.4
BR2 7JQ,97148.3
BR2 7JR,136064.5
BR2 7JS,110476.9
BR2 7JT,76658.2
BR2 7JU,71294.3
BR2 7JW,76660.7
BR2 7JX,73062.3
BR2 7LA,108174.6
BR2 7LD,66627.9
BR2 7LE,68131.1
BR2 7LG,158546.8
BR2 7LH,52756.3
BR2 7LJ,22834.6
BR2 7LN,85053.7
BR2 7LQ,150064.4
BR2 7LR,126940.7
BR2 7LS,147035.1
BR2 7LT,104699.26667000001
BR2 7LU,107197.9
BR2 7LW,48198.4
BR2 7LX,121510.2
BR2 7LY,32085.5
BR2 7LZ,46483.9
BR2 7NA,37843.9
BR2 7NB,130370.3
BR2 7ND,48826.3
BR2 7NE,86880.5
BR2 7NF,92016.8
BR2 7NG,131103.9
BR2 7NJ,89468.3
BR2 7NL,71381.1
BR2 7NN,71815.2
BR2 7NP,94274.1
BR2 7NQ,134943.4
BR2 7NR,34223.1
BR2 7NS,69395.4
BR2 7NU,62328.6
BR2 7NW,101219.2
BR2 7NY,103464.5
BR2 7NZ,49396.0
BR2 7PA,32701.6
BR2 7PB,70390.5
BR2 7PD,114480.5
BR2 7PE,94790.3
BR2 7PF,113959.1
BR2 7PG,65504.2
BR2 7PJ,156706.6
BR2 7PL,138087.3
BR2 7PP,101055.2
BR2 7PQ,74055.6
BR2 7PR,47505.4
BR2 7PS,61140.5
BR2 7PT,100020.1
BR2 7PU,94479.4
BR2 7PX,100575.0
BR2 7QA,109337.2
BR2 7QB,142261.3
BR2 7QD,144374.3
BR2 7QE,88452.0
BR2 7QF,75022.3
BR2 7QG,104172.4
BR2 7QH,147332.2
BR2 7QJ,101482.3
BR2 7QL,44634.4
BR2 7QN,61185.1
BR2 7QP,100647.6
BR2 7QQ,66365.2
BR2 7QR,101092.1
BR2 7QT,74421.0
BR2 7QW,65019.8
BR2 8AA,139299.3
BR2 8AB,97801.3
BR2 8AD,154572.0
BR2 8AE,110240.3
BR2 8AF,116632.7
BR2 8AG,193703.4
BR2 8AH,40662.6
BR2 8AJ,111921.2
BR2 8AL,85773.9
BR2 8AN,133727.1
BR2 8AP,111556.5
BR2 8AQ,16282.1
BR2 8AR,41449.5
BR2 8AS,111428.4
BR2 8AT,31386.7
BR2 8AU,100753.5
BR2 8AW,82461.7
BR2 8AX,80918.2
BR2 8AY,183737.8
BR2 8AZ,70481.2
BR2 8BA,119515.9
BR2 8BB,87744.8
BR2 8BE,16478.1
BR2 8BF,40452.0
BR2 8BG,176226.5
BR2 8BH,181679.6
BR2 8BJ,81790.7
BR2 8BL,157509.4
BR2 8BN,67926.7
BR2 8BP,98411.6
BR2 8BQ,226123.7
BR2 8BS,121983.0
BR2 8BT,149799.4
BR2 8BU,123966.9
BR2 8BW,95006.5
BR2 8BX,73528.5
BR2 8BY,160666.9
BR2 8BZ,77860.3
BR2 8DA,92814.4
BR2 8DB,88299.5
BR2 8DE,53379.9
BR2 8DF,50132.9
BR2 8DG,101924.9
BR2 8DH,76691.0
BR2 8DJ,153269.6
BR2 8DL,156466.0
BR2 8DN,132138.3
BR2 8DQ,83295.6
BR2 8DR,77886.6
BR2 8DS,77353.2
BR2 8DT,51047.7
BR2 8DU,77542.1
BR2 8DW,150369.7
BR2 8DY,98577.2
BR2 8DZ,95165.6
BR2 8EA,28413.6
BR2 8EB,52747.8
BR2 8ED,51191.3
BR2 8EE,122594.0
BR2 8EF,110117.5
BR2 8EG,61151.8
BR2 8EH,67939.3
BR2 8EJ,73982.6
BR2 8EL,97494.6
BR2 8EN,68346.5
BR2 8EP,107792.3
BR2 8EQ,40250.3
BR2 8ER,133563.4
BR2 8ES,117575.4
BR2 8ET,33302.1
BR2 8EU,43201.1
BR2 8EW,119201.1
BR2 8EX,139252.8
BR2 8EY,168897.5
BR2 8EZ,73515.2
BR2 8FE,64509.3
BR2 8FF,82803.7
BR2 8FG,38162.7
BR2 8GZ,24592.8
BR2 8HD,75809.6
BR2 8HG,53883.9
BR2 8HJ,238869.3
BR2 8HL,54326.0
BR2 8HN,45395.7
BR2 8HQ,160625.5
BR2 8HR,22507.3
BR2 8HS,65606.9
BR2 8HU,79823.7
BR2 8HW,55162.1
BR2 8JA,168791.2
BR2 8JB,119228.7
BR2 8JD,79017.0
BR2 8JE,59108.8
BR2 8JG,116630.8
BR2 8JH,49951.1
BR2 8JJ,90154.4
BR2 8JL,85304.6
BR2 8JN,79466.8
BR2 8JP,86402.0
BR2 8JQ,36670.8
BR2 8JR,119378.0
BR2 8JS,80707.8
BR2 8JT,56675.5
BR2 8JU,73045.1
BR2 8JW,71741.2
BR2 8JX,101140.2
BR2 8JY,115520.5
BR2 8JZ,29532.4
BR2 8LA,29820.1
BR2 8LB,55313.4
BR2 8LE,147495.4
BR2 8LF,60868.4
BR2 8LG,150084.0
BR2 8LH,61265.8
BR2 8LJ,114107.0
BR2 8LN,114130.9
BR2 8LP,127865.9
BR2 8LQ,87608.1
BR2 8LR,22793.0
BR2 8LS,94490.8
BR2 8LT,47958.0
BR2 8LU,82311.2
BR2 8LX,82768.5
BR2 8LZ,105246.6
BR2 8NB,37755.0
BR2 8ND,53094.3
BR2 8NE,74075.3
BR2 8NF,21556.5
BR2 8NG,77476.0
BR2 8NJ,32089.1
BR2 8NL,81667.4
BR2 8NN,141068.7
BR2 8NP,39234.7
BR2 8NQ,42408.5
BR2 8NR,91861.3
BR2 8NS,94313.1
BR2 8NT,144500.1
BR2 8NU,69876.1
BR2 8NW,94137.5
BR2 8NX,95413.4
BR2 8NZ,20759.8
BR2 8PD,64228.8
BR2 8PE,73450.4
BR2 8PF,97991.5
BR2 8PG,102205.9
BR2 8PH,82065.8
BR2 8PJ,43034.0
BR2 8PL,48692.4
BR2 8PN,102201.0
BR2 8PP,60449.4
BR2 8PQ,119672.8
BR2 8PR,56876.2
BR2 8PS,56974.3
BR2 8PT,62406.3
BR2 8PU,245810.9
BR2 8PW,154454.6
BR2 8PX,38986.0
BR2 8PY,76666.9
BR2 8PZ,105805.1
BR2 8QA,90456.4
BR2 8QD,112083.9
BR2 8QE,82091.0
BR2 8QF,98263.4
BR2 8QG,90282.9
BR2 8QJ,97650.1
BR2 8QL,146476.8
BR2 8QN,88274.5
BR2 8QP,66360.1
BR2 8QQ,137398.3
BR2 8QW,112984.5
BR2 8RA,47411.5
BR2 8RD,65220.0
BR2 8RE,105970.4
BR2 9AA,123634.5
BR2 9AB,98814.5
BR2 9AD,101164.7
BR2 9AE,170696.3
BR2 9AF,144320.6
BR2 9AG,52534.1
BR2 9AH,34752.8
BR2 9AL,149291.5
BR2 9AN,101025.6
BR2 9AQ,119468.3
BR2 9AR,59739.5
BR2 9AS,194317.6
BR2 9AT,122037.7
BR2 9AU,102387.3
BR2 9AW,91452.9
BR2 9AX,109223.0
BR2 9AY,100534.7
BR2 9AZ,62295.2
BR2 9BA,24172.6
BR2 9BB,33268.7
BR2 9BD,54418.7
BR2 9BE,76884.2
BR2 9BG,32720.5
BR2 9BH,35697.8
BR2 9BJ,38675.9
BR2 9BL,41293.6
BR2 9BN,50424.2
BR2 9BP,103804.5
BR2 9BQ,70384.5
BR2 9BS,102958.3
BR2 9BT,53047.5
BR2 9BU,72009.3
BR2 9BW,47157.4
BR2 9BY,58567.9
BR2 9BZ,25253.9
BR2 9DA,122922.8
BR2 9DB,109954.4
BR2 9DD,39574.5
BR2 9DE,56491.8
BR2 9DF,31498.6
BR2 9DG,80787.4
BR2 9DH,33875.2
BR2 9DJ,46367.0
BR2 9DL,54067.5
BR2 9DN,28498.7
BR2 9DP,59304.2
BR2 9DQ,11310.2
BR2 9DR,86673.0
BR2 9DS,82286.9
BR2 9DT,65848.1
BR2 9DU,77826.2
BR2 9DW,28426.1
BR2 9DY,61917.1
BR2 9DZ,72863.0
BR2 9EA,134431.3
BR2 9EB,81666.4
BR2 9ED,122859.5
BR2 9EE,154478.3
BR2 9EF,74826.5
BR2 9EG,85630.3
BR2 9EJ,139375.4
BR2 9EL,150119.8
BR2 9EN,95560.2
BR2 9EP,126438.4
BR2 9ER,141474.5
BR2 9ES,139233.0
BR2 9ET,104510.9
BR2 9EU,115681.3
BR2 9EW,117187.2
BR2 9EX,78505.2
BR2 9EZ,68825.0
BR2 9FB,23293.0
BR2 9FN,185816.1
BR2 9FP,59450.6
BR2 9FQ,88959.5
BR2 9FR,55238.5
BR2 9FS,149337.8
BR2 9FT,61195.4
BR2 9FU,28416.4
BR2 9FW,60454.6
BR2 9FY,39588.4
BR2 9FZ,179959.4
BR2 9GA,84356.6
BR2 9GD,35791.0
BR2 9GE,150054.6
BR2 9GL,70027.9
BR2 9GN,45089.5
BR2 9GP,14787.8
BR2 9GQ,68081.3
BR2 9GS,146419.9
BR2 9GT,85350.5
BR2 9GU,70585.0
BR2 9GW,138374.1
BR2 9HE,11975.0
BR2 9HJ,49191.5
BR2 9HL,16980.6
BR2 9HN,50081.2
BR2 9HP,23207.1
BR2 9HT,119862.2
BR2 9HX,39599.7
BR2 9JA,201673.0
BR2 9JD,192949.7
BR2 9JE,79278.0
BR2 9JG,62886.0
BR2 9JH,117874.8
BR2 9JJ,109759.2
BR2 9JQ,15463.6
BR2 9JS,157647.9
BR2 9JU,77251.5
BR2 9JX,92748.5
BR2 9JY,135511.7
BR2 9JZ,116842.0
BR2 9LA,134935.0
BR2 9LB,68715.1
BR2 9LD,85839.8
BR2 9LE,70173.3
BR2 9LF,79994.4
BR2 9LG,89753.8
BR2 9LH,108491.5
BR2 9LL,176205.8
BR2 9LN,169351.0
BR2 9LP,49313.2
BR2 9LQ,159133.5
BR2 9LR,74973.8
BR2 9LS,108981.9
BR2 9LW,127108.9
BR2 9NA,38932.1
BR2 9NB,104647.1
BR2 9ND,34600.6
BR2 9NE,103102.0
BR2 9NF,51705.8
BR2 9NG,96486.7
BR2 9NJ,72515.1
BR2 9NN,35611.1
BR2 9NP,54474.1
BR2 9NQ,133238.5
BR2 9NR,74919.8
BR2 9NS,80942.1
BR2 9NT,81803.3
BR2 9NU,61431.0
BR2 9NW,64445.2
BR2 9NY,148467.0
BR2 9NZ,121041.4
BR2 9PB,189436.8
BR2 9PD,142600.0
BR2 9PF,143826.6
BR2 9PG,133933.7
BR2 9PH,14871.3
BR2 9PJ,137615.9
BR2 9PL,166281.2
BR2 9PN,23669.4
BR2 9PP,154106.1
BR2 9PQ,119381.2
BR2 9PR,17359.0
BR2 9PS,143513.3
BR2 9PT,141980.3
BR2 9PU,166654.1
BR2 9PX,10006.0
BR2 9PY,146321.2
BR2 9QA,161616.2
BR2 9QB,156715.8
BR2 9QE,68789.9
BR2 9QG,20388.5
BR2 9QL,27361.6
BR2 9QN,51442.1
BR2 9QP,62683.8
BR2 9QQ,64009.7
BR2 9QR,129898.4
BR2 9QS,95542.2
BR2 9QT,68358.5
BR2 9QU,23092.0
BR2 9QW,78391.8
BR2 9QY,150116.0
BR2 9QZ,158066.4
BR2 9RD,45673.5
BR2 9RE,81436.4
BR2 9RF,93019.5
BR2 9RG,109593.7
BR2 9RH,30221.4
BR2 9RJ,63978.4
BR2 9RN,72439.5
BR2 9RP,86291.5
BR2 9RQ,117252.4
BR2 9RR,101270.3
BR2 9RS,80517.3
BR2 9RT,94722.2
BR2 9RX,61489.2
BR2 9RY,94042.5
BR2 9RZ,100723.5
BR2 9SB,95120.0
BR2 9SD,166058.0
BR2 9SE,116932.9
BR2 9SF,184665.6
BR2 9SG,100515.4
BR2 9SH,123330.4
BR2 9SJ,120867.4
BR2 9SL,135548.1
BR2 9SN,119534.2
BR2 9SQ,100977.8
BR2 9SW,30730.2
BR2 9TF,53905.3
BR2 9TG,104532.8
BR2 9TJ,38777.4
BR2 9TP,27657.9
BR2 9TQ,44002.2
BR2 9TU,99588.3
BR2 9TW,45613.5
BR2 9TX,17046.2
BR2 9TY,47986.8
BR2 9UJ,48791.8
BR2 9UL,46461.2
BR2 9UP,34015.6
BR2 9US,8817.5
BR3 1AE,38389.9
BR3 1AF,34048.1
BR3 1AH,33293.9
BR3 1AJ,51578.1
BR3 1AT,16522.1
BR3 1AW,59443.2
BR3 1AY,141705.0
BR3 1BF,118722.9
BR3 1BH,121433.0
BR3 1BJ,57252.0
BR3 1BS,67745.1
BR3 1BZ,44524.6
BR3 1DG,50317.3
BR3 1DH,30046.2
BR3 1DJ,43369.2
BR3 1DQ,56848.8
BR3 1DS,56225.2
BR3 1DT,105864.9
BR3 1DU,55277.8
BR3 1DY,17769.8
BR3 1EA,20038.7
BR3 1EB,39783.2
BR3 1ED,72001.4
BR3 1EE,114675.4
BR3 1EF,113585.9
BR3 1EG,44681.7
BR3 1EN,12522.3
BR3 1EP,22819.7
BR3 1EQ,137462.2
BR3 1ER,11619.9
BR3 1FZ,37484.8
BR3 1GZ,23251.3
BR3 1HA,92279.2
BR3 1HD,153353.4
BR3 1HE,39762.2
BR3 1HF,30738.0
BR3 1HH,95814.7
BR3 1HJ,77663.1
BR3 1HL,58580.7
BR3 1HN,48060.3
BR3 1HP,32242.6
BR3 1HQ,38685.6
BR3 1HR,73607.3
BR3 1HS,58063.4
BR3 1HT,31394.6
BR3 1HU,85368.0
BR3 1HW,46354.1
BR3 1HX,29948.2
BR3 1HZ,26621.7
BR3 1JA,21641.2
BR3 1JD,88296.9
BR3 1JE,184318.0
BR3 1JF,166862.6
BR3 1JG,52223.0
BR3 1JH,86469.4
BR3 1JJ,151132.6
BR3 1JN,204691.0
BR3 1JQ,174347.7
BR3 1JU,40381.3
BR3 1JW,121827.0
BR3 1JY,233034.0
BR3 1JZ,184455.6
BR3 1LD,50462.8
BR3 1LE,188832.8
BR3 1LF,121290.6
BR3 1LJ,89429.6
BR3 1LL,117418.8
BR3 1LN,218733.0
BR3 1LR,113618.4
BR3 1LS,152722.7
BR3 1LT,111719.6
BR3 1LU,95469.3
BR3 1LX,40842.9
BR3 1LY,149656.0
BR3 1LZ,127376.3
BR3 1NA,137874.9
BR3 1NB,167640.4
BR3 1ND,32722.9
BR3 1NE,165905.5
BR3 1NF,82029.7
BR3 1NG,49211.1
BR3 1NJ,109542.9
BR3 1NN,19246.9
BR3 1NP,66022.1
BR3 1NQ,52032.2
BR3 1NR,122417.2
BR3 1NS,22842.2
BR3 1NU,17501.6
BR3 1NW,28939.9
BR3 1NX,34641.4
BR3 1NY,92301.4
BR3 1NZ,142187.4
BR3 1PA,108034.0
BR3 1PB,114371.4
BR3 1PD,14238.9
BR3 1PE,87473.7
BR3 1PF,61075.6
BR3 1PG,12659.0
BR3 1PH,69914.9
BR3 1PJ,13448.3
BR3 1PL,14246.4
BR3 1PN,14308.7
BR3 1PQ,26252.6
BR3 1PR,20648.2
BR3 1PS,17733.6
BR3 1PW,25700.9
BR3 1PX,25017.0
BR3 1PZ,20441.6
BR3 1QB,32442.2
BR3 1QD,157200.6
BR3 1QE,13388.1
BR3 1QF,50163.0
BR3 1QG,198845.3
BR3 1QH,103283.8
BR3 1QJ,81171.6
BR3 1QL,66515.3
BR3 1QN,94656.3
BR3 1QP,108404.6
BR3 1QQ,162746.5
BR3 1QR,85445.4
BR3 1QS,156292.7
BR3 1QT,44800.3
BR3 1QU,60307.1
BR3 1QX,48354.3
BR3 1QY,15943.0
BR3 1RA,34986.7
BR3 1RB,146771.9
BR3 1RE,11994.3
BR3 1RG,65418.0
BR3 1RH,46411.4
BR3 1RJ,93353.9
BR3 1RN,91143.7
BR3 1RQ,178478.3
BR3 1RR,29786.6
BR3 1RS,27589.6
BR3 1RT,37777.8
BR3 1RU,14795.0
BR3 1RW,167711.6
BR3 1RX,105636.6
BR3 1RY,113976.1
BR3 1RZ,159530.8
BR3 1SB,41062.9
BR3 1SD,91441.4
BR3 1SH,21686.8
BR3 1SL,16245.0
BR3 1SN,34715.8
BR3 1SP,35627.9
BR3 1ST,136971.0
BR3 1SU,135100.0
BR3 1SX,93823.2
BR3 1TA,88242.0
BR3 1TB,63622.7
BR3 1TD,99553.8
BR3 1TE,15822.2
BR3 1TF,92368.9
BR3 1TH,72548.3
BR3 1TL,9988.5
BR3 1TN,87508.5
BR3 1TP,51228.9
BR3 1TQ,35646.5
BR3 1TR,63761.4
BR3 1TT,94964.5
BR3 1TU,33106.1
BR3 1TW,103448.7
BR3 1TX,19259.5
BR3 1TY,29411.0
BR3 1TZ,29876.8
BR3 1UA,46244.8
BR3 1UB,34476.7
BR3 1UD,34029.7
BR3 1UE,53542.0
BR3 1UH,98248.5
BR3 1UJ,42091.8
BR3 1UL,67525.0
BR3 1UN,118368.5
BR3 1UP,90194.1
BR3 1UR,47654.0
BR3 1WG,85905.0
BR3 3AA,216709.1
BR3 3AB,131372.1
BR3 3AD,139045.4
BR3 3AE,122642.0
BR3 3AF,178088.2
BR3 3AG,101640.4
BR3 3AH,105256.4
BR3 3AJ,89180.0
BR3 3AP,236205.4
BR3 3AQ,226457.8
BR3 3AR,113308.5
BR3 3AS,141737.7
BR3 3AW,73581.8
BR3 3AX,26631.4
BR3 3AY,97913.5
BR3 3AZ,77728.6
BR3 3BA,100985.1
BR3 3BB,68960.5
BR3 3BD,34879.1
BR3 3BG,203688.8
BR3 3BH,129960.6
BR3 3BJ,161147.8
BR3 3BQ,240890.7
BR3 3DA,172306.0
BR3 3DB,131680.9
BR3 3DG,104921.8
BR3 3DH,138345.9
BR3 3DJ,147909.9
BR3 3DL,78448.2
BR3 3DN,159958.3
BR3 3DP,37074.8
BR3 3DQ,156335.8
BR3 3DR,103890.0
BR3 3DS,71520.0
BR3 3DT,104226.3
BR3 3DU,148858.8
BR3 3DW,125060.4
BR3 3DX,67154.7
BR3 3DY,108427.4
BR3 3EA,8193.8
BR3 3EB,11558.6
BR3 3ED,162786.5
BR3 3EE,29374.7
BR3 3EH,109350.6
BR3 3EJ,75021.5
BR3 3EL,85617.4
BR3 3ET,42666.4
BR3 3EU,55859.2
BR3 3EX,31754.3
BR3 3EY,40927.2
BR3 3FF,22269.8
BR3 3FW,49156.9
BR3 3FX,83605.3
BR3 3FZ,159113.7
BR3 3GD,107338.1
BR3 3GE,38205.2
BR3 3GJ,65285.5
BR3 3GL,52711.9
BR3 3GN,59112.8
BR3 3GP,36740.7
BR3 3GQ,60412.6
BR3 3GS,39349.9
BR3 3GW,73717.6
BR3 3GY,112702.4
BR3 3HA,163069.2
BR3 3HB,26572.7
BR3 3HE,76912.2
BR3 3HF,154940.7
BR3 3HG,122110.7
BR3 3HH,40155.5
BR3 3HJ,163492.9
BR3 3HL,170409.9
BR3 3HN,79133.9
BR3 3HP,114347.5
BR3 3HQ,26786.2
BR3 3HR,138416.5
BR3 3HS,114513.0
BR3 3HT,148999.4
BR3 3HU,164431.8
BR3 3HW,165805.2
BR3 3HX,157547.6
BR3 3HY,130645.9
BR3 3HZ,74195.6
BR3 3JA,98968.4
BR3 3JB,51181.5
BR3 3JE,79644.3
BR3 3JF,140648.7
BR3 3JG,109222.2
BR3 3JH,135212.8
BR3 3JJ,69958.8
BR3 3JL,153908.9
BR3 3JN,35226.1
BR3 3JP,97630.7
BR3 3JQ,186267.8
BR3 3JR,117933.5
BR3 3JS,67776.0
BR3 3JT,97192.3
BR3 3JU,87377.5
BR3 3JW,110949.8
BR3 3JX,66191.8
BR3 3JZ,26626.0
BR3 3LA,112428.7
BR3 3LD,53771.2
BR3 3LF,16637.2
BR3 3LG,32310.4
BR3 3LH,88633.3
BR3 3LJ,170815.0
BR3 3LL,117492.5
BR3 3LN,174672.0
BR3 3LP,106878.1
BR3 3LR,153510.4
BR3 3LS,67178.7
BR3 3LT,93578.4
BR3 3LU,124643.1
BR3 3LW,63893.8
BR3 3LX,79672.2
BR3 3NA,97127.2
BR3 3NB,109402.4
BR3 3ND,45923.7
BR3 3NE,63003.5
BR3 3NF,47217.8
BR3 3NG,182730.3
BR3 3NH,142545.3
BR3 3NJ,88177.0
BR3 3NL,108052.1
BR3 3NN,148404.2
BR3 3NP,80065.7
BR3 3NQ,129334.2
BR3 3NR,83153.6
BR3 3NS,86844.7
BR3 3NT,108554.0
BR3 3NU,150430.0
BR3 3NX,80491.1
BR3 3NY,104595.5
BR3 3NZ,94654.2
BR3 3PA,70405.1
BR3 3PB,84163.2
BR3 3PD,85748.7
BR3 3PE,72921.6
BR3 3PF,81248.5
BR3 3PG,84091.5
BR3 3PH,48972.0
BR3 3PJ,84953.6
BR3 3PL,19647.5
BR3 3PN,80468.8
BR3 3PP,17870.4
BR3 3PQ,107921.3
BR3 3PS,56264.3
BR3 3PT,51077.8
BR3 3PU,103314.6
BR3 3PW,93087.7
BR3 3PX,106499.6
BR3 3PY,163364.2
BR3 3PZ,127089.4
BR3 3QA,88971.6
BR3 3QB,145624.1
BR3 3QD,89506.3
BR3 3QE,101148.0
BR3 3QF,68133.9
BR3 3QG,86190.3
BR3 3QH,185310.4
BR3 3QP,80064.0
BR3 3QQ,96113.8
BR3 3QR,140659.9
BR3 3QS,105824.8
BR3 3QT,133673.1
BR3 3QU,131814.3
BR3 3QX,104807.9
BR3 3QY,101873.9
BR3 3RA,35025.2
BR3 3RB,38048.0
BR3 3RD,88960.6
BR3 3RE,55134.5
BR3 3RF,109131.9
BR3 3RG,65508.0
BR3 3RH,83094.1
BR3 3RJ,97566.6
BR3 3RL,83804.0
BR3 3RN,52898.3
BR3 3RP,101689.1
BR3 3RQ,123980.4
BR3 3RR,114904.6
BR3 3RS,126389.0
BR3 3RT,97981.9
BR3 3RU,113398.3
BR3 3RW,98835.6
BR3 3RX,88723.7
BR3 3RY,102826.3
BR3 3RZ,85782.9
BR3 3SA,98767.3
BR3 3SB,102642.9
BR3 3SD,140481.5
BR3 3SE,75324.9
BR3 3SF,107612.9
BR3 3SL,191997.2
BR3 3XA,60685.0
BR3 3XJ,42305.5
BR3 3XL,130621.4
BR3 3XN,157463.3
BR3 3XP,43389.5
BR3 3XS,146181.4
BR3 3XU,234756.2
BR3 3XW,304422.5
BR3 3XX,66049.0
BR3 4AA,38491.8
BR3 4AB,51070.3
BR3 4AD,137732.5
BR3 4AE,62822.7
BR3 4AG,59282.4
BR3 4AJ,43329.8
BR3 4AL,42707.3
BR3 4AN,55383.8
BR3 4AP,35231.4
BR3 4AQ,15780.9
BR3 4AR,105555.6
BR3 4AS,102114.4
BR3 4AT,94736.9
BR3 4AW,39810.4
BR3 4AX,31428.9
BR3 4AY,12489.5
BR3 4AZ,169198.0
BR3 4BA,93209.3
BR3 4BB,81432.4
BR3 4BD,33734.1
BR3 4BE,91402.7
BR3 4BG,103155.3
BR3 4BH,101696.0
BR3 4BN,106082.1
BR3 4BP,34366.5
BR3 4BQ,78182.3
BR3 4BS,64365.7
BR3 4DA,99207.4
BR3 4DB,115050.9
BR3 4DD,87420.0
BR3 4DE,94220.3
BR3 4DF,61374.7
BR3 4DH,201758.0
BR3 4DJ,111027.0
BR3 4DL,26695.7
